,State,Zip,Year,Month,Electricity Price,Gas Price
64038,NY,11418,2022.0,Mar,0.225,4.388
64039,NY,11418,2022.0,Apr,0.235,4.29
64040,NY,11418,2022.0,May,0.241,4.828
64041,NY,11418,2022.0,Jun,0.248,5.131
64042,NY,11418,2022.0,Jul,0.232,4.8
64043,NY,11418,2022.0,Aug,0.249,4.323
64044,NY,11418,2022.0,Sep,0.245,3.832
64045,NY,11418,2022.0,Oct,0.235,3.732
64046,NY,11418,2022.0,Nov,0.232,3.97
64047,NY,11418,2022.0,Dec,0.231,3.6
64048,NY,11418,2023.0,Jan,0.243,3.569
64049,NY,11418,2023.0,Feb,0.237,3.576
64050,NY,11419,2019.0,Jan,0.202,2.507
64051,NY,11419,2019.0,Feb,0.196,2.477
64052,NY,11419,2019.0,Mar,0.201,2.628
64053,NY,11419,2019.0,Apr,0.197,2.839
64054,NY,11419,2019.0,May,0.194,2.997
64055,NY,11419,2019.0,Jun,0.211,2.912
64056,NY,11419,2019.0,Jul,0.207,2.902
64057,NY,11419,2019.0,Aug,0.202,2.844
64058,NY,11419,2019.0,Sep,0.205,2.706
64059,NY,11419,2019.0,Oct,0.194,2.676
64060,NY,11419,2019.0,Nov,0.197,2.675
64061,NY,11419,2019.0,Dec,0.193,2.674
64062,NY,11419,2020.0,Jan,0.199,2.705
64063,NY,11419,2020.0,Feb,0.201,2.617
64064,NY,11419,2020.0,Mar,0.198,2.483
64065,NY,11419,2020.0,Apr,0.195,2.261
64066,NY,11419,2020.0,May,0.199,2.151
64067,NY,11419,2020.0,Jun,0.223,2.205
64068,NY,11419,2020.0,Jul,0.218,2.258
64069,NY,11419,2020.0,Aug,0.209,2.245
64070,NY,11419,2020.0,Sep,0.211,2.261
64071,NY,11419,2020.0,Oct,0.202,2.248
64072,NY,11419,2020.0,Nov,0.201,2.209
64073,NY,11419,2020.0,Dec,0.211,2.285
64074,NY,11419,2021.0,Jan,0.213,2.446
64075,NY,11419,2021.0,Feb,0.219,2.612
64076,NY,11419,2021.0,Mar,0.188,2.87
64077,NY,11419,2021.0,Apr,0.208,2.911
64078,NY,11419,2021.0,May,0.214,3.038
64079,NY,11419,2021.0,Jun,0.222,3.202
64080,NY,11419,2021.0,Jul,0.216,3.286
64081,NY,11419,2021.0,Aug,0.226,3.314
64082,NY,11419,2021.0,Sep,0.222,3.349
64083,NY,11419,2021.0,Oct,0.214,3.488
64084,NY,11419,2021.0,Nov,0.207,3.625
64085,NY,11419,2021.0,Dec,0.2,3.581
64086,NY,11419,2022.0,Jan,0.256,3.537
64087,NY,11419,2022.0,Feb,0.196,3.719
64088,NY,11419,2022.0,Mar,0.225,4.388
64089,NY,11419,2022.0,Apr,0.235,4.29
64090,NY,11419,2022.0,May,0.241,4.828
64091,NY,11419,2022.0,Jun,0.248,5.131
64092,NY,11419,2022.0,Jul,0.232,4.8
64093,NY,11419,2022.0,Aug,0.249,4.323
64094,NY,11419,2022.0,Sep,0.245,3.832
64095,NY,11419,2022.0,Oct,0.235,3.732
64096,NY,11419,2022.0,Nov,0.232,3.97
64097,NY,11419,2022.0,Dec,0.231,3.6
64098,NY,11419,2023.0,Jan,0.243,3.569
64099,NY,11419,2023.0,Feb,0.237,3.576
64100,NY,11420,2019.0,Jan,0.202,2.507
64101,NY,11420,2019.0,Feb,0.196,2.477
64102,NY,11420,2019.0,Mar,0.201,2.628
64103,NY,11420,2019.0,Apr,0.197,2.839
64104,NY,11420,2019.0,May,0.194,2.997
64105,NY,11420,2019.0,Jun,0.211,2.912
64106,NY,11420,2019.0,Jul,0.207,2.902
64107,NY,11420,2019.0,Aug,0.202,2.844
64108,NY,11420,2019.0,Sep,0.205,2.706
64109,NY,11420,2019.0,Oct,0.194,2.676
64110,NY,11420,2019.0,Nov,0.197,2.675
64111,NY,11420,2019.0,Dec,0.193,2.674
64112,NY,11420,2020.0,Jan,0.199,2.705
64113,NY,11420,2020.0,Feb,0.201,2.617
64114,NY,11420,2020.0,Mar,0.198,2.483
64115,NY,11420,2020.0,Apr,0.195,2.261
64116,NY,11420,2020.0,May,0.199,2.151
64117,NY,11420,2020.0,Jun,0.223,2.205
64118,NY,11420,2020.0,Jul,0.218,2.258
64119,NY,11420,2020.0,Aug,0.209,2.245
64120,NY,11420,2020.0,Sep,0.211,2.261
64121,NY,11420,2020.0,Oct,0.202,2.248
64122,NY,11420,2020.0,Nov,0.201,2.209
64123,NY,11420,2020.0,Dec,0.211,2.285
64124,NY,11420,2021.0,Jan,0.213,2.446
64125,NY,11420,2021.0,Feb,0.219,2.612
64126,NY,11420,2021.0,Mar,0.188,2.87
64127,NY,11420,2021.0,Apr,0.208,2.911
64128,NY,11420,2021.0,May,0.214,3.038
64129,NY,11420,2021.0,Jun,0.222,3.202
64130,NY,11420,2021.0,Jul,0.216,3.286
64131,NY,11420,2021.0,Aug,0.226,3.314
64132,NY,11420,2021.0,Sep,0.222,3.349
64133,NY,11420,2021.0,Oct,0.214,3.488
64134,NY,11420,2021.0,Nov,0.207,3.625
64135,NY,11420,2021.0,Dec,0.2,3.581
64136,NY,11420,2022.0,Jan,0.256,3.537
64137,NY,11420,2022.0,Feb,0.196,3.719
64138,NY,11420,2022.0,Mar,0.225,4.388
64139,NY,11420,2022.0,Apr,0.235,4.29
64140,NY,11420,2022.0,May,0.241,4.828
64141,NY,11420,2022.0,Jun,0.248,5.131
64142,NY,11420,2022.0,Jul,0.232,4.8
64143,NY,11420,2022.0,Aug,0.249,4.323
64144,NY,11420,2022.0,Sep,0.245,3.832
64145,NY,11420,2022.0,Oct,0.235,3.732
64146,NY,11420,2022.0,Nov,0.232,3.97
64147,NY,11420,2022.0,Dec,0.231,3.6
64148,NY,11420,2023.0,Jan,0.243,3.569
64149,NY,11420,2023.0,Feb,0.237,3.576
64150,NY,11421,2019.0,Jan,0.202,2.507
64151,NY,11421,2019.0,Feb,0.196,2.477
64152,NY,11421,2019.0,Mar,0.201,2.628
64153,NY,11421,2019.0,Apr,0.197,2.839
64154,NY,11421,2019.0,May,0.194,2.997
64155,NY,11421,2019.0,Jun,0.211,2.912
64156,NY,11421,2019.0,Jul,0.207,2.902
64157,NY,11421,2019.0,Aug,0.202,2.844
64158,NY,11421,2019.0,Sep,0.205,2.706
64159,NY,11421,2019.0,Oct,0.194,2.676
64160,NY,11421,2019.0,Nov,0.197,2.675
64161,NY,11421,2019.0,Dec,0.193,2.674
64162,NY,11421,2020.0,Jan,0.199,2.705
64163,NY,11421,2020.0,Feb,0.201,2.617
64164,NY,11421,2020.0,Mar,0.198,2.483
64165,NY,11421,2020.0,Apr,0.195,2.261
64166,NY,11421,2020.0,May,0.199,2.151
64167,NY,11421,2020.0,Jun,0.223,2.205
64168,NY,11421,2020.0,Jul,0.218,2.258
64169,NY,11421,2020.0,Aug,0.209,2.245
64170,NY,11421,2020.0,Sep,0.211,2.261
64171,NY,11421,2020.0,Oct,0.202,2.248
64172,NY,11421,2020.0,Nov,0.201,2.209
64173,NY,11421,2020.0,Dec,0.211,2.285
64174,NY,11421,2021.0,Jan,0.213,2.446
64175,NY,11421,2021.0,Feb,0.219,2.612
64176,NY,11421,2021.0,Mar,0.188,2.87
64177,NY,11421,2021.0,Apr,0.208,2.911
64178,NY,11421,2021.0,May,0.214,3.038
64179,NY,11421,2021.0,Jun,0.222,3.202
64180,NY,11421,2021.0,Jul,0.216,3.286
64181,NY,11421,2021.0,Aug,0.226,3.314
64182,NY,11421,2021.0,Sep,0.222,3.349
64183,NY,11421,2021.0,Oct,0.214,3.488
64184,NY,11421,2021.0,Nov,0.207,3.625
64185,NY,11421,2021.0,Dec,0.2,3.581
64186,NY,11421,2022.0,Jan,0.256,3.537
64187,NY,11421,2022.0,Feb,0.196,3.719
64188,NY,11421,2022.0,Mar,0.225,4.388
64189,NY,11421,2022.0,Apr,0.235,4.29
64190,NY,11421,2022.0,May,0.241,4.828
64191,NY,11421,2022.0,Jun,0.248,5.131
64192,NY,11421,2022.0,Jul,0.232,4.8
64193,NY,11421,2022.0,Aug,0.249,4.323
64194,NY,11421,2022.0,Sep,0.245,3.832
64195,NY,11421,2022.0,Oct,0.235,3.732
64196,NY,11421,2022.0,Nov,0.232,3.97
64197,NY,11421,2022.0,Dec,0.231,3.6
64198,NY,11421,2023.0,Jan,0.243,3.569
64199,NY,11421,2023.0,Feb,0.237,3.576
64200,NY,11422,2019.0,Jan,0.202,2.507
64201,NY,11422,2019.0,Feb,0.196,2.477
64202,NY,11422,2019.0,Mar,0.201,2.628
64203,NY,11422,2019.0,Apr,0.197,2.839
64204,NY,11422,2019.0,May,0.194,2.997
64205,NY,11422,2019.0,Jun,0.211,2.912
64206,NY,11422,2019.0,Jul,0.207,2.902
64207,NY,11422,2019.0,Aug,0.202,2.844
64208,NY,11422,2019.0,Sep,0.205,2.706
64209,NY,11422,2019.0,Oct,0.194,2.676
64210,NY,11422,2019.0,Nov,0.197,2.675
64211,NY,11422,2019.0,Dec,0.193,2.674
64212,NY,11422,2020.0,Jan,0.199,2.705
64213,NY,11422,2020.0,Feb,0.201,2.617
64214,NY,11422,2020.0,Mar,0.198,2.483
64215,NY,11422,2020.0,Apr,0.195,2.261
64216,NY,11422,2020.0,May,0.199,2.151
64217,NY,11422,2020.0,Jun,0.223,2.205
64218,NY,11422,2020.0,Jul,0.218,2.258
64219,NY,11422,2020.0,Aug,0.209,2.245
64220,NY,11422,2020.0,Sep,0.211,2.261
64221,NY,11422,2020.0,Oct,0.202,2.248
64222,NY,11422,2020.0,Nov,0.201,2.209
64223,NY,11422,2020.0,Dec,0.211,2.285
64224,NY,11422,2021.0,Jan,0.213,2.446
64225,NY,11422,2021.0,Feb,0.219,2.612
64226,NY,11422,2021.0,Mar,0.188,2.87
64227,NY,11422,2021.0,Apr,0.208,2.911
64228,NY,11422,2021.0,May,0.214,3.038
64229,NY,11422,2021.0,Jun,0.222,3.202
64230,NY,11422,2021.0,Jul,0.216,3.286
64231,NY,11422,2021.0,Aug,0.226,3.314
64232,NY,11422,2021.0,Sep,0.222,3.349
64233,NY,11422,2021.0,Oct,0.214,3.488
64234,NY,11422,2021.0,Nov,0.207,3.625
64235,NY,11422,2021.0,Dec,0.2,3.581
64236,NY,11422,2022.0,Jan,0.256,3.537
64237,NY,11422,2022.0,Feb,0.196,3.719
64238,NY,11422,2022.0,Mar,0.225,4.388
64239,NY,11422,2022.0,Apr,0.235,4.29
64240,NY,11422,2022.0,May,0.241,4.828
64241,NY,11422,2022.0,Jun,0.248,5.131
64242,NY,11422,2022.0,Jul,0.232,4.8
64243,NY,11422,2022.0,Aug,0.249,4.323
64244,NY,11422,2022.0,Sep,0.245,3.832
64245,NY,11422,2022.0,Oct,0.235,3.732
64246,NY,11422,2022.0,Nov,0.232,3.97
64247,NY,11422,2022.0,Dec,0.231,3.6
64248,NY,11422,2023.0,Jan,0.243,3.569
64249,NY,11422,2023.0,Feb,0.237,3.576
64250,NY,11423,2019.0,Jan,0.202,2.507
64251,NY,11423,2019.0,Feb,0.196,2.477
64252,NY,11423,2019.0,Mar,0.201,2.628
64253,NY,11423,2019.0,Apr,0.197,2.839
64254,NY,11423,2019.0,May,0.194,2.997
64255,NY,11423,2019.0,Jun,0.211,2.912
64256,NY,11423,2019.0,Jul,0.207,2.902
64257,NY,11423,2019.0,Aug,0.202,2.844
64258,NY,11423,2019.0,Sep,0.205,2.706
64259,NY,11423,2019.0,Oct,0.194,2.676
64260,NY,11423,2019.0,Nov,0.197,2.675
64261,NY,11423,2019.0,Dec,0.193,2.674
64262,NY,11423,2020.0,Jan,0.199,2.705
64263,NY,11423,2020.0,Feb,0.201,2.617
64264,NY,11423,2020.0,Mar,0.198,2.483
64265,NY,11423,2020.0,Apr,0.195,2.261
64266,NY,11423,2020.0,May,0.199,2.151
64267,NY,11423,2020.0,Jun,0.223,2.205
64268,NY,11423,2020.0,Jul,0.218,2.258
64269,NY,11423,2020.0,Aug,0.209,2.245
64270,NY,11423,2020.0,Sep,0.211,2.261
64271,NY,11423,2020.0,Oct,0.202,2.248
64272,NY,11423,2020.0,Nov,0.201,2.209
64273,NY,11423,2020.0,Dec,0.211,2.285
64274,NY,11423,2021.0,Jan,0.213,2.446
64275,NY,11423,2021.0,Feb,0.219,2.612
64276,NY,11423,2021.0,Mar,0.188,2.87
64277,NY,11423,2021.0,Apr,0.208,2.911
64278,NY,11423,2021.0,May,0.214,3.038
64279,NY,11423,2021.0,Jun,0.222,3.202
64280,NY,11423,2021.0,Jul,0.216,3.286
64281,NY,11423,2021.0,Aug,0.226,3.314
64282,NY,11423,2021.0,Sep,0.222,3.349
64283,NY,11423,2021.0,Oct,0.214,3.488
64284,NY,11423,2021.0,Nov,0.207,3.625
64285,NY,11423,2021.0,Dec,0.2,3.581
64286,NY,11423,2022.0,Jan,0.256,3.537
64287,NY,11423,2022.0,Feb,0.196,3.719
64288,NY,11423,2022.0,Mar,0.225,4.388
64289,NY,11423,2022.0,Apr,0.235,4.29
64290,NY,11423,2022.0,May,0.241,4.828
64291,NY,11423,2022.0,Jun,0.248,5.131
64292,NY,11423,2022.0,Jul,0.232,4.8
64293,NY,11423,2022.0,Aug,0.249,4.323
64294,NY,11423,2022.0,Sep,0.245,3.832
64295,NY,11423,2022.0,Oct,0.235,3.732
64296,NY,11423,2022.0,Nov,0.232,3.97
64297,NY,11423,2022.0,Dec,0.231,3.6
64298,NY,11423,2023.0,Jan,0.243,3.569
64299,NY,11423,2023.0,Feb,0.237,3.576
64300,NY,11426,2019.0,Jan,0.202,2.507
64301,NY,11426,2019.0,Feb,0.196,2.477
64302,NY,11426,2019.0,Mar,0.201,2.628
64303,NY,11426,2019.0,Apr,0.197,2.839
64304,NY,11426,2019.0,May,0.194,2.997
64305,NY,11426,2019.0,Jun,0.211,2.912
64306,NY,11426,2019.0,Jul,0.207,2.902
64307,NY,11426,2019.0,Aug,0.202,2.844
64308,NY,11426,2019.0,Sep,0.205,2.706
64309,NY,11426,2019.0,Oct,0.194,2.676
64310,NY,11426,2019.0,Nov,0.197,2.675
64311,NY,11426,2019.0,Dec,0.193,2.674
64312,NY,11426,2020.0,Jan,0.199,2.705
64313,NY,11426,2020.0,Feb,0.201,2.617
64314,NY,11426,2020.0,Mar,0.198,2.483
64315,NY,11426,2020.0,Apr,0.195,2.261
64316,NY,11426,2020.0,May,0.199,2.151
64317,NY,11426,2020.0,Jun,0.223,2.205
64318,NY,11426,2020.0,Jul,0.218,2.258
64319,NY,11426,2020.0,Aug,0.209,2.245
64320,NY,11426,2020.0,Sep,0.211,2.261
64321,NY,11426,2020.0,Oct,0.202,2.248
64322,NY,11426,2020.0,Nov,0.201,2.209
64323,NY,11426,2020.0,Dec,0.211,2.285
64324,NY,11426,2021.0,Jan,0.213,2.446
64325,NY,11426,2021.0,Feb,0.219,2.612
64326,NY,11426,2021.0,Mar,0.188,2.87
64327,NY,11426,2021.0,Apr,0.208,2.911
64328,NY,11426,2021.0,May,0.214,3.038
64329,NY,11426,2021.0,Jun,0.222,3.202
64330,NY,11426,2021.0,Jul,0.216,3.286
64331,NY,11426,2021.0,Aug,0.226,3.314
64332,NY,11426,2021.0,Sep,0.222,3.349
64333,NY,11426,2021.0,Oct,0.214,3.488
64334,NY,11426,2021.0,Nov,0.207,3.625
64335,NY,11426,2021.0,Dec,0.2,3.581
64336,NY,11426,2022.0,Jan,0.256,3.537
64337,NY,11426,2022.0,Feb,0.196,3.719
64338,NY,11426,2022.0,Mar,0.225,4.388
64339,NY,11426,2022.0,Apr,0.235,4.29
64340,NY,11426,2022.0,May,0.241,4.828
64341,NY,11426,2022.0,Jun,0.248,5.131
64342,NY,11426,2022.0,Jul,0.232,4.8
64343,NY,11426,2022.0,Aug,0.249,4.323
64344,NY,11426,2022.0,Sep,0.245,3.832
64345,NY,11426,2022.0,Oct,0.235,3.732
64346,NY,11426,2022.0,Nov,0.232,3.97
64347,NY,11426,2022.0,Dec,0.231,3.6
64348,NY,11426,2023.0,Jan,0.243,3.569
64349,NY,11426,2023.0,Feb,0.237,3.576
64350,NY,11427,2019.0,Jan,0.202,2.507
64351,NY,11427,2019.0,Feb,0.196,2.477
64352,NY,11427,2019.0,Mar,0.201,2.628
64353,NY,11427,2019.0,Apr,0.197,2.839
64354,NY,11427,2019.0,May,0.194,2.997
64355,NY,11427,2019.0,Jun,0.211,2.912
64356,NY,11427,2019.0,Jul,0.207,2.902
64357,NY,11427,2019.0,Aug,0.202,2.844
64358,NY,11427,2019.0,Sep,0.205,2.706
64359,NY,11427,2019.0,Oct,0.194,2.676
64360,NY,11427,2019.0,Nov,0.197,2.675
64361,NY,11427,2019.0,Dec,0.193,2.674
64362,NY,11427,2020.0,Jan,0.199,2.705
64363,NY,11427,2020.0,Feb,0.201,2.617
64364,NY,11427,2020.0,Mar,0.198,2.483
64365,NY,11427,2020.0,Apr,0.195,2.261
64366,NY,11427,2020.0,May,0.199,2.151
64367,NY,11427,2020.0,Jun,0.223,2.205
64368,NY,11427,2020.0,Jul,0.218,2.258
64369,NY,11427,2020.0,Aug,0.209,2.245
64370,NY,11427,2020.0,Sep,0.211,2.261
64371,NY,11427,2020.0,Oct,0.202,2.248
64372,NY,11427,2020.0,Nov,0.201,2.209
64373,NY,11427,2020.0,Dec,0.211,2.285
64374,NY,11427,2021.0,Jan,0.213,2.446
64375,NY,11427,2021.0,Feb,0.219,2.612
64376,NY,11427,2021.0,Mar,0.188,2.87
64377,NY,11427,2021.0,Apr,0.208,2.911
64378,NY,11427,2021.0,May,0.214,3.038
64379,NY,11427,2021.0,Jun,0.222,3.202
64380,NY,11427,2021.0,Jul,0.216,3.286
64381,NY,11427,2021.0,Aug,0.226,3.314
64382,NY,11427,2021.0,Sep,0.222,3.349
64383,NY,11427,2021.0,Oct,0.214,3.488
64384,NY,11427,2021.0,Nov,0.207,3.625
64385,NY,11427,2021.0,Dec,0.2,3.581
64386,NY,11427,2022.0,Jan,0.256,3.537
64387,NY,11427,2022.0,Feb,0.196,3.719
64388,NY,11427,2022.0,Mar,0.225,4.388
64389,NY,11427,2022.0,Apr,0.235,4.29
64390,NY,11427,2022.0,May,0.241,4.828
64391,NY,11427,2022.0,Jun,0.248,5.131
64392,NY,11427,2022.0,Jul,0.232,4.8
64393,NY,11427,2022.0,Aug,0.249,4.323
64394,NY,11427,2022.0,Sep,0.245,3.832
64395,NY,11427,2022.0,Oct,0.235,3.732
64396,NY,11427,2022.0,Nov,0.232,3.97
64397,NY,11427,2022.0,Dec,0.231,3.6
64398,NY,11427,2023.0,Jan,0.243,3.569
64399,NY,11427,2023.0,Feb,0.237,3.576
64400,NY,11428,2019.0,Jan,0.202,2.507
64401,NY,11428,2019.0,Feb,0.196,2.477
64402,NY,11428,2019.0,Mar,0.201,2.628
64403,NY,11428,2019.0,Apr,0.197,2.839
64404,NY,11428,2019.0,May,0.194,2.997
64405,NY,11428,2019.0,Jun,0.211,2.912
64406,NY,11428,2019.0,Jul,0.207,2.902
64407,NY,11428,2019.0,Aug,0.202,2.844
64408,NY,11428,2019.0,Sep,0.205,2.706
64409,NY,11428,2019.0,Oct,0.194,2.676
64410,NY,11428,2019.0,Nov,0.197,2.675
64411,NY,11428,2019.0,Dec,0.193,2.674
64412,NY,11428,2020.0,Jan,0.199,2.705
64413,NY,11428,2020.0,Feb,0.201,2.617
64414,NY,11428,2020.0,Mar,0.198,2.483
64415,NY,11428,2020.0,Apr,0.195,2.261
64416,NY,11428,2020.0,May,0.199,2.151
64417,NY,11428,2020.0,Jun,0.223,2.205
64418,NY,11428,2020.0,Jul,0.218,2.258
64419,NY,11428,2020.0,Aug,0.209,2.245
64420,NY,11428,2020.0,Sep,0.211,2.261
64421,NY,11428,2020.0,Oct,0.202,2.248
64422,NY,11428,2020.0,Nov,0.201,2.209
64423,NY,11428,2020.0,Dec,0.211,2.285
64424,NY,11428,2021.0,Jan,0.213,2.446
64425,NY,11428,2021.0,Feb,0.219,2.612
64426,NY,11428,2021.0,Mar,0.188,2.87
64427,NY,11428,2021.0,Apr,0.208,2.911
64428,NY,11428,2021.0,May,0.214,3.038
64429,NY,11428,2021.0,Jun,0.222,3.202
64430,NY,11428,2021.0,Jul,0.216,3.286
64431,NY,11428,2021.0,Aug,0.226,3.314
64432,NY,11428,2021.0,Sep,0.222,3.349
64433,NY,11428,2021.0,Oct,0.214,3.488
64434,NY,11428,2021.0,Nov,0.207,3.625
64435,NY,11428,2021.0,Dec,0.2,3.581
64436,NY,11428,2022.0,Jan,0.256,3.537
64437,NY,11428,2022.0,Feb,0.196,3.719
64438,NY,11428,2022.0,Mar,0.225,4.388
64439,NY,11428,2022.0,Apr,0.235,4.29
64440,NY,11428,2022.0,May,0.241,4.828
64441,NY,11428,2022.0,Jun,0.248,5.131
64442,NY,11428,2022.0,Jul,0.232,4.8
64443,NY,11428,2022.0,Aug,0.249,4.323
64444,NY,11428,2022.0,Sep,0.245,3.832
64445,NY,11428,2022.0,Oct,0.235,3.732
64446,NY,11428,2022.0,Nov,0.232,3.97
64447,NY,11428,2022.0,Dec,0.231,3.6
64448,NY,11428,2023.0,Jan,0.243,3.569
64449,NY,11428,2023.0,Feb,0.237,3.576
64450,NY,11429,2019.0,Jan,0.202,2.507
64451,NY,11429,2019.0,Feb,0.196,2.477
64452,NY,11429,2019.0,Mar,0.201,2.628
64453,NY,11429,2019.0,Apr,0.197,2.839
64454,NY,11429,2019.0,May,0.194,2.997
64455,NY,11429,2019.0,Jun,0.211,2.912
64456,NY,11429,2019.0,Jul,0.207,2.902
64457,NY,11429,2019.0,Aug,0.202,2.844
64458,NY,11429,2019.0,Sep,0.205,2.706
64459,NY,11429,2019.0,Oct,0.194,2.676
64460,NY,11429,2019.0,Nov,0.197,2.675
64461,NY,11429,2019.0,Dec,0.193,2.674
64462,NY,11429,2020.0,Jan,0.199,2.705
64463,NY,11429,2020.0,Feb,0.201,2.617
64464,NY,11429,2020.0,Mar,0.198,2.483
64465,NY,11429,2020.0,Apr,0.195,2.261
64466,NY,11429,2020.0,May,0.199,2.151
64467,NY,11429,2020.0,Jun,0.223,2.205
64468,NY,11429,2020.0,Jul,0.218,2.258
64469,NY,11429,2020.0,Aug,0.209,2.245
64470,NY,11429,2020.0,Sep,0.211,2.261
64471,NY,11429,2020.0,Oct,0.202,2.248
64472,NY,11429,2020.0,Nov,0.201,2.209
64473,NY,11429,2020.0,Dec,0.211,2.285
64474,NY,11429,2021.0,Jan,0.213,2.446
64475,NY,11429,2021.0,Feb,0.219,2.612
64476,NY,11429,2021.0,Mar,0.188,2.87
64477,NY,11429,2021.0,Apr,0.208,2.911
64478,NY,11429,2021.0,May,0.214,3.038
64479,NY,11429,2021.0,Jun,0.222,3.202
64480,NY,11429,2021.0,Jul,0.216,3.286
64481,NY,11429,2021.0,Aug,0.226,3.314
64482,NY,11429,2021.0,Sep,0.222,3.349
64483,NY,11429,2021.0,Oct,0.214,3.488
64484,NY,11429,2021.0,Nov,0.207,3.625
64485,NY,11429,2021.0,Dec,0.2,3.581
64486,NY,11429,2022.0,Jan,0.256,3.537
64487,NY,11429,2022.0,Feb,0.196,3.719
64488,NY,11429,2022.0,Mar,0.225,4.388
64489,NY,11429,2022.0,Apr,0.235,4.29
64490,NY,11429,2022.0,May,0.241,4.828
64491,NY,11429,2022.0,Jun,0.248,5.131
64492,NY,11429,2022.0,Jul,0.232,4.8
64493,NY,11429,2022.0,Aug,0.249,4.323
64494,NY,11429,2022.0,Sep,0.245,3.832
64495,NY,11429,2022.0,Oct,0.235,3.732
64496,NY,11429,2022.0,Nov,0.232,3.97
64497,NY,11429,2022.0,Dec,0.231,3.6
64498,NY,11429,2023.0,Jan,0.243,3.569
64499,NY,11429,2023.0,Feb,0.237,3.576
64500,NY,11432,2019.0,Jan,0.202,2.507
64501,NY,11432,2019.0,Feb,0.196,2.477
64502,NY,11432,2019.0,Mar,0.201,2.628
64503,NY,11432,2019.0,Apr,0.197,2.839
64504,NY,11432,2019.0,May,0.194,2.997
64505,NY,11432,2019.0,Jun,0.211,2.912
64506,NY,11432,2019.0,Jul,0.207,2.902
64507,NY,11432,2019.0,Aug,0.202,2.844
64508,NY,11432,2019.0,Sep,0.205,2.706
64509,NY,11432,2019.0,Oct,0.194,2.676
64510,NY,11432,2019.0,Nov,0.197,2.675
64511,NY,11432,2019.0,Dec,0.193,2.674
64512,NY,11432,2020.0,Jan,0.199,2.705
64513,NY,11432,2020.0,Feb,0.201,2.617
64514,NY,11432,2020.0,Mar,0.198,2.483
64515,NY,11432,2020.0,Apr,0.195,2.261
64516,NY,11432,2020.0,May,0.199,2.151
64517,NY,11432,2020.0,Jun,0.223,2.205
64518,NY,11432,2020.0,Jul,0.218,2.258
64519,NY,11432,2020.0,Aug,0.209,2.245
64520,NY,11432,2020.0,Sep,0.211,2.261
64521,NY,11432,2020.0,Oct,0.202,2.248
64522,NY,11432,2020.0,Nov,0.201,2.209
64523,NY,11432,2020.0,Dec,0.211,2.285
64524,NY,11432,2021.0,Jan,0.213,2.446
64525,NY,11432,2021.0,Feb,0.219,2.612
64526,NY,11432,2021.0,Mar,0.188,2.87
64527,NY,11432,2021.0,Apr,0.208,2.911
64528,NY,11432,2021.0,May,0.214,3.038
64529,NY,11432,2021.0,Jun,0.222,3.202
64530,NY,11432,2021.0,Jul,0.216,3.286
64531,NY,11432,2021.0,Aug,0.226,3.314
64532,NY,11432,2021.0,Sep,0.222,3.349
64533,NY,11432,2021.0,Oct,0.214,3.488
64534,NY,11432,2021.0,Nov,0.207,3.625
64535,NY,11432,2021.0,Dec,0.2,3.581
64536,NY,11432,2022.0,Jan,0.256,3.537
64537,NY,11432,2022.0,Feb,0.196,3.719
64538,NY,11432,2022.0,Mar,0.225,4.388
64539,NY,11432,2022.0,Apr,0.235,4.29
64540,NY,11432,2022.0,May,0.241,4.828
64541,NY,11432,2022.0,Jun,0.248,5.131
64542,NY,11432,2022.0,Jul,0.232,4.8
64543,NY,11432,2022.0,Aug,0.249,4.323
64544,NY,11432,2022.0,Sep,0.245,3.832
64545,NY,11432,2022.0,Oct,0.235,3.732
64546,NY,11432,2022.0,Nov,0.232,3.97
64547,NY,11432,2022.0,Dec,0.231,3.6
64548,NY,11432,2023.0,Jan,0.243,3.569
64549,NY,11432,2023.0,Feb,0.237,3.576
64550,NY,11433,2019.0,Jan,0.202,2.507
64551,NY,11433,2019.0,Feb,0.196,2.477
64552,NY,11433,2019.0,Mar,0.201,2.628
64553,NY,11433,2019.0,Apr,0.197,2.839
64554,NY,11433,2019.0,May,0.194,2.997
64555,NY,11433,2019.0,Jun,0.211,2.912
64556,NY,11433,2019.0,Jul,0.207,2.902
64557,NY,11433,2019.0,Aug,0.202,2.844
64558,NY,11433,2019.0,Sep,0.205,2.706
64559,NY,11433,2019.0,Oct,0.194,2.676
64560,NY,11433,2019.0,Nov,0.197,2.675
64561,NY,11433,2019.0,Dec,0.193,2.674
64562,NY,11433,2020.0,Jan,0.199,2.705
64563,NY,11433,2020.0,Feb,0.201,2.617
64564,NY,11433,2020.0,Mar,0.198,2.483
64565,NY,11433,2020.0,Apr,0.195,2.261
64566,NY,11433,2020.0,May,0.199,2.151
64567,NY,11433,2020.0,Jun,0.223,2.205
64568,NY,11433,2020.0,Jul,0.218,2.258
64569,NY,11433,2020.0,Aug,0.209,2.245
64570,NY,11433,2020.0,Sep,0.211,2.261
64571,NY,11433,2020.0,Oct,0.202,2.248
64572,NY,11433,2020.0,Nov,0.201,2.209
64573,NY,11433,2020.0,Dec,0.211,2.285
64574,NY,11433,2021.0,Jan,0.213,2.446
64575,NY,11433,2021.0,Feb,0.219,2.612
64576,NY,11433,2021.0,Mar,0.188,2.87
64577,NY,11433,2021.0,Apr,0.208,2.911
